DEPTH,AC,CAL,CNL,DEN,GR,RT,RXO,SP
1333.75,87.249,11.583,33.881,2.155,123.402,28.614,28.531,376.373
1333.875,88.132,11.625,37.512,2.127,123.611,28.315,28.607,377.07
1334.0,88.773,11.762,38.837,2.103,123.28,27.96,28.623,378.239
1334.125,88.218,11.77,37.38,2.12,124.246,27.553,28.149,379.119
1334.25,86.994,11.742,35.662,2.151,125.904,27.111,27.438,379.973
1334.375,84.046,11.79,32.85,2.207,124.758,27.404,26.813,381.346
1334.5,81.593,11.812,29.463,2.241,118.951,29.056,27.404,382.253
1334.625,79.55,11.503,23.849,2.26,107.222,35.885,31.823,383.028
1334.75,77.218,10.79,17.025,2.272,90.701,55.877,45.705,383.896
1334.875,76.034,10.403,14.603,2.262,82.244,83.066,65.5,384.232
1335.0,73.943,10.276,12.717,2.224,71.196,158.279,122.524,384.505
1335.125,72.781,10.399,12.431,2.21,68.043,199.91,155.033,384.477
1335.25,71.495,10.557,12.527,2.21,68.723,233.249,181.886,384.157
1335.375,70.532,10.71,13.045,2.219,72.44,245.741,193.011,383.956
1335.5,70.225,10.819,13.761,2.232,75.637,241.151,191.077,383.853
1335.625,70.122,10.897,14.903,2.266,77.989,221.826,180.577,384.008
1335.75,70.123,10.892,15.299,2.279,78.931,205.385,170.409,384.052
1335.875,70.067,10.884,15.714,2.28,80.632,184.744,156.445,384.187
1336.0,69.7,10.845,17.019,2.261,86.322,141.774,124.463,384.374
1336.125,69.358,10.785,18.016,2.242,91.108,119.239,106.042,384.326
1336.25,68.821,10.756,18.906,2.217,98.985,95.475,84.934,384.388
1336.375,68.37,10.816,19.316,2.201,106.649,79.727,69.734,384.663
1336.5,68.268,10.921,19.549,2.204,110.336,76.865,65.641,385.042
1336.625,68.927,10.987,20.037,2.237,109.929,90.524,73.683,386.155
1336.75,69.794,10.908,19.651,2.253,107.733,109.078,86.584,387.171
1336.875,71.828,10.678,17.991,2.258,106.054,154.298,117.676,389.053
1337.0,73.545,10.506,16.656,2.255,106.591,190.795,141.583,390.631
1337.125,75.571,10.425,16.065,2.246,107.639,210.839,151.805,392.301
1337.25,78.34,10.456,16.42,2.226,108.265,207.26,143.588,394.846
1337.375,80.247,10.586,17.637,2.213,109.404,181.595,123.207,396.282
1337.5,82.195,10.779,19.484,2.207,111.782,146.977,98.067,397.799
1337.625,85.781,11.219,23.31,2.236,115.292,87.598,57.863,400.438
1337.75,87.451,11.442,25.117,2.268,115.014,64.185,42.582,401.897
1337.875,88.952,11.639,28.825,2.312,112.238,41.655,28.057,403.89
1338.0,89.315,11.676,32.941,2.333,110.317,31.07,21.268,405.035
1338.125,88.746,11.638,38.646,2.334,109.513,25.789,17.909,406.105
1338.25,87.558,11.633,45.228,2.326,109.216,21.403,15.136,407.274
1338.375,86.77,11.683,46.318,2.322,109.11,20.103,14.331,407.855
1338.5,85.607,11.696,43.384,2.337,108.836,19.371,13.917,408.593
1338.625,85.075,11.571,41.197,2.363,109.348,19.511,14.007,408.964
1338.75,84.401,11.333,39.377,2.408,111.021,19.949,14.201,409.287
1338.875,83.748,11.147,37.939,2.447,112.381,20.439,14.355,409.318
1339.0,83.405,11.12,36.493,2.462,112.182,20.764,14.401,409.185
1339.125,83.253,11.175,34.757,2.455,110.592,21.095,14.415,408.775
1339.25,83.3,11.231,34.016,2.422,108.228,21.472,14.43,408.263
1339.375,83.36,11.202,35.662,2.389,107.557,21.623,14.435,407.823
1339.5,83.124,11.159,41.656,2.325,107.599,21.555,14.38,407.15
1339.625,82.676,11.227,44.419,2.298,107.529,21.206,14.267,406.755
1339.75,81.692,11.385,46.008,2.285,107.553,20.285,13.945,405.9
1339.875,80.614,11.528,46.61,2.29,107.708,19.093,13.485,404.702
1340.0,79.89,11.613,46.703,2.305,107.628,18.096,13.048,403.492
1340.125,79.249,11.918,45.058,2.328,105.417,16.44,12.238,400.315
1340.25,79.417,12.171,43.246,2.329,103.571,15.734,11.873,398.039
1340.375,80.815,12.531,41.922,2.311,101.624,15.017,11.497,393.786
1340.5,82.524,12.723,42.395,2.284,100.636,14.696,11.324,390.133
1340.625,84.659,12.822,44.126,2.244,100.173,14.603,11.26,386.924
1340.75,87.91,12.99,46.829,2.17,101.503,14.647,11.196,381.968
1340.875,91.136,13.193,47.672,2.093,104.56,14.856,11.136,377.037
1341.0,92.961,13.332,44.61,2.051,107.163,15.27,11.144,373.588
1341.125,94.8,13.312,34.494,2.038,106.96,17.435,11.84,368.477
1341.25,95.004,13.034,30.418,2.061,105.256,20.038,13.015,366.101
1341.375,94.238,12.21,27.659,2.132,106.546,28.503,17.413,363.496
1341.5,93.083,11.536,26.647,2.191,110.474,38.696,23.013,362.222
1341.625,91.26,11.068,25.326,2.229,114.8,55.873,33.084,361.328
1341.75,88.028,10.76,23.065,2.247,117.68,84.256,50.678,360.311
1341.875,85.532,10.783,22.006,2.246,117.05,102.712,63.387,359.765
1342.0,80.557,11.002,21.114,2.265,113.336,124.422,81.671,359.114
1342.125,77.861,11.068,20.65,2.301,110.347,126.38,85.946,358.734
1342.25,75.566,11.029,20.177,2.348,107.891,123.767,86.818,358.567
1342.375,72.825,10.773,20.203,2.413,107.408,117.077,85.201,358.35
1342.5,71.37,10.542,20.675,2.433,108.693,112.872,84.088,358.133
1342.625,70.206,10.367,20.574,2.434,109.563,110.186,83.97,357.784
1342.75,68.717,10.196,19.102,2.45,108.956,108.299,85.13,357.133
1342.875,67.63,10.049,17.65,2.457,107.996,109.244,87.332,356.834
1343.0,65.578,9.516,15.593,2.472,106.446,118.217,96.066,357.166
1343.125,64.611,9.131,14.413,2.506,104.681,133.131,108.221,357.8
1343.25,63.601,8.75,12.167,2.575,100.657,175.876,143.179,359.052
1343.375,62.938,8.549,9.924,2.648,95.91,235.069,192.531,360.443
1343.5,62.785,8.524,8.842,2.697,92.489,285.639,236.009,361.774
1343.625,63.405,8.505,8.376,2.707,88.55,351.729,295.54,364.373
1343.75,64.334,8.5,8.647,2.643,88.828,361.811,305.821,366.11
1343.875,65.664,8.539,9.157,2.544,90.964,354.464,300.109,367.907
1344.0,68.77,8.843,10.825,2.426,95.788,323.957,270.481,371.676
1344.125,70.57,9.118,12.346,2.401,95.591,315.984,258.363,373.666
1344.25,72.609,9.465,14.651,2.382,91.506,323.526,253.65,376.545
1344.375,74.379,9.738,16.239,2.391,86.427,337.065,252.624,379.357
1344.5,75.398,9.87,15.992,2.412,83.836,338.835,246.61,381.316
1344.625,77.315,10.126,14.097,2.382,83.697,290.011,205.2,384.465
1344.75,78.305,10.391,13.903,2.335,84.998,238.35,169.204,386.125
1344.875,79.194,11.059,16.488,2.279,88.107,150.801,111.613,388.499
1345.0,79.262,11.573,20.195,2.259,91.716,96.341,75.892,390.119
1345.125,78.503,11.833,25.048,2.251,97.515,64.428,53.593,391.689
1345.25,77.06,11.928,30.433,2.234,105.594,38.386,33.998,393.726
1345.375,76.186,11.945,32.306,2.216,108.965,30.734,27.703,394.968
1345.5,75.504,12.004,33.44,2.196,110.926,26.682,24.216,396.296
1345.625,74.982,12.081,33.728,2.165,114.593,25.488,23.053,399.125
1345.75,74.949,12.03,33.363,2.149,117.869,26.638,23.999,400.675
1345.875,75.295,11.85,32.139,2.132,122.171,29.518,26.421,403.149
1346.0,75.899,11.726,30.648,2.125,123.348,31.578,28.127,404.94
1346.125,77.341,11.627,29.201,2.124,122.221,32.59,28.848,406.377
1346.25,79.91,11.463,28.696,2.131,121.337,32.623,28.571,407.787
1346.375,81.91,11.323,29.951,2.143,122.59,31.809,27.592,408.298
1346.5,85.584,11.122,33.079,2.172,125.131,29.964,25.389,408.44
1346.625,87.459,11.132,33.105,2.184,124.461,29.348,24.468,408.025
1346.75,90.111,11.231,31.887,2.192,122.468,29.516,24.037,406.816
1346.875,92.623,11.321,31.383,2.194,120.987,30.41,24.241,405.34
1347.0,94.292,11.357,32.331,2.189,120.645,31.422,24.748,404.236
1347.125,95.516,11.424,34.118,2.171,120.164,32.338,25.188,402.888
1347.25,95.953,11.574,35.743,2.147,119.269,32.881,25.273,401.053
1347.375,95.133,11.683,35.312,2.144,118.898,32.786,24.957,399.87
1347.5,92.116,11.657,31.74,2.172,118.5,32.916,24.442,398.04
1347.625,89.997,11.451,29.03,2.195,118.969,33.917,24.732,396.938
1347.75,87.2,11.114,26.109,2.225,120.871,37.37,26.575,395.773
1347.875,84.436,10.882,24.304,2.26,122.764,42.441,29.61,394.907
1348.0,82.596,10.868,24.071,2.296,123.066,47.109,32.612,394.772
1348.125,79.257,10.88,24.66,2.371,121.605,54.786,37.773,394.685
1348.25,77.672,10.792,24.885,2.398,121.808,57.42,39.591,394.768
1348.375,76.301,10.685,24.688,2.399,124.905,57.567,39.643,394.834
1348.5,76.195,10.741,24.425,2.382,127.008,55.004,37.752,394.692
1348.625,77.097,10.952,24.625,2.357,126.932,50.378,34.363,394.562
1348.75,79.437,11.389,26.913,2.32,125.812,42.365,28.555,394.223
1348.875,82.233,11.894,31.186,2.287,125.739,34.463,22.911,393.749
1349.0,84.545,12.257,35.769,2.272,127.137,29.843,19.706,393.369
1349.125,88.589,12.594,41.813,2.273,127.46,24.393,16.106,392.394
1349.25,90.685,12.554,42.429,2.277,125.319,22.512,14.941,391.667
1349.375,93.571,12.316,42.152,2.259,121.987,20.569,13.861,390.503
1349.5,95.226,12.13,41.83,2.235,121.195,19.489,13.334,389.811
1349.625,96.048,11.954,41.203,2.223,123.347,18.635,12.939,389.228
1349.75,96.17,11.739,40.713,2.238,127.615,17.581,12.41,388.591
1349.875,95.494,11.664,40.654,2.265,129.28,17.044,12.13,388.266
1350.0,93.156,11.594,39.473,2.306,127.732,16.4,11.822,388.036
1350.125,91.442,11.477,38.089,2.317,124.446,16.209,11.736,387.957
1350.25,89.548,11.284,36.917,2.331,120.381,16.122,11.684,387.878
1350.375,86.506,11.02,37.181,2.372,115.605,16.268,11.686,387.833
1350.5,84.207,10.964,38.77,2.412,114.195,16.544,11.732,387.839
1350.625,82.206,11.112,40.491,2.438,115.141,16.997,11.812,388.029
1350.75,79.736,11.383,40.681,2.432,116.56,17.747,11.954,388.45
1350.875,78.556,11.558,38.793,2.396,116.411,18.41,12.138,388.542
1351.0,77.338,11.832,33.956,2.321,114.698,20.274,12.909,388.281
1351.125,77.225,11.869,31.585,2.305,113.038,21.781,13.686,387.959
1351.25,77.557,11.713,29.459,2.328,110.991,24.173,15.144,386.857
1351.375,78.037,11.488,28.461,2.37,110.823,26.408,16.728,385.331
1351.5,78.324,11.391,28.78,2.396,113.492,27.484,17.75,383.879
1351.625,78.557,11.478,30.824,2.382,121.261,27.902,18.778,381.202
1351.75,78.711,11.535,32.421,2.349,124.473,27.672,18.965,379.455
1351.875,79.018,11.508,33.719,2.317,125.756,27.458,19.059,377.789
1352.0,80.007,11.276,32.886,2.292,123.391,27.595,19.463,374.844
1352.125,80.563,11.218,31.186,2.294,120.414,27.871,19.873,373.361
1352.25,80.802,11.413,30.165,2.279,115.925,27.891,20.265,371.51
1352.375,80.48,11.78,30.673,2.245,111.194,27.396,20.268,369.757
1352.5,79.744,12.11,32.035,2.207,107.215,26.594,19.836,368.636
1352.625,78.104,12.604,32.65,2.152,99.942,25.376,18.832,366.856
1352.75,77.339,12.774,30.964,2.138,97.424,25.513,18.67,365.954
1352.875,76.343,12.796,27.399,2.142,96.234,28.189,19.946,364.749
1353.0,75.575,12.673,25.155,2.154,96.635,32.157,22.208,364.005
1353.125,74.349,12.475,23.395,2.173,97.87,39.609,26.896,363.404
1353.25,72.416,12.26,21.063,2.195,99.341,52.606,35.435,363.035
1353.375,71.152,12.193,19.675,2.199,99.389,61.959,41.901,362.887
1353.5,70.1,12.174,18.544,2.191,98.415,70.633,48.156,362.855
1353.625,69.089,12.214,17.619,2.149,97.394,80.341,55.772,363.047
1353.75,68.983,12.204,17.704,2.13,99.241,82.299,57.606,363.24
1353.875,69.208,11.951,18.647,2.132,104.794,82.116,58.022,363.593
1354.0,69.445,11.606,19.649,2.154,109.166,80.966,57.563,363.741
1354.125,69.651,11.254,21.021,2.189,112.483,79.003,56.584,363.912
1354.25,69.9,11.027,23.406,2.234,115.878,75.868,55.002,363.906
1354.375,70.016,11.118,25.202,2.256,117.317,73.754,53.936,363.776
1354.5,70.051,11.398,26.924,2.285,117.013,70.706,52.506,363.43
1354.625,69.93,11.438,26.457,2.298,115.843,69.955,52.348,363.582
1354.75,69.669,11.355,25.303,2.315,115.207,70.054,53.069,363.759
1354.875,69.417,11.255,24.138,2.333,115.678,70.581,54.285,364.135
1355.0,69.315,11.236,23.335,2.345,116.671,70.744,55.201,364.566
1355.125,69.309,11.29,22.665,2.352,116.659,69.799,55.536,364.996
1355.25,69.38,11.39,22.543,2.353,113.436,67.231,54.882,365.28
1355.375,69.412,11.433,23.265,2.354,109.27,64.928,53.754,365.429
1355.5,69.331,11.461,25.401,2.374,104.572,60.24,50.959,366.038
1355.625,69.221,11.473,26.342,2.403,105.651,57.303,48.974,366.494
1355.75,69.112,11.521,26.55,2.457,108.019,52.974,45.86,367.692
1355.875,69.095,11.572,25.942,2.51,108.785,48.915,42.866,369.265
1356.0,69.213,11.561,25.046,2.538,107.751,46.782,41.264,370.677
1356.125,69.679,11.435,23.317,2.536,107.178,45.683,40.417,372.886
1356.25,70.018,11.409,22.84,2.496,107.399,46.52,41.066,374.051
1356.375,70.538,11.516,23.803,2.377,107.242,49.408,43.415,375.683
1356.5,70.851,11.611,25.403,2.275,107.641,51.942,45.542,376.698
1356.625,71.045,11.599,26.711,2.203,109.614,53.828,47.195,377.196
1356.75,71.234,11.424,26.086,2.154,114.584,55.501,48.772,377.941
1356.875,71.376,11.192,23.434,2.149,119.585,56.576,49.89,378.675
1357.0,71.409,11.026,20.804,2.177,121.862,57.271,50.637,379.224
1357.125,71.151,10.772,18.264,2.241,123.053,60.336,53.33,380.163
1357.25,70.791,10.671,18.131,2.266,122.917,63.648,55.985,380.879
1357.375,69.912,10.631,18.716,2.282,120.811,72.095,62.478,382.199
1357.5,69.105,10.635,19.086,2.282,118.031,80.179,68.599,383.054
1357.625,68.273,10.587,18.966,2.272,115.494,90.145,76.015,384.204
1357.75,67.157,10.46,18.318,2.259,113.688,104.825,86.788,385.832
1357.875,66.525,10.419,17.484,2.261,112.961,115.346,94.419,387.011
1358.0,65.615,10.593,15.289,2.291,109.523,138.001,110.752,388.982
1358.125,65.416,10.763,14.181,2.316,106.583,153.737,121.985,390.229
1358.25,65.578,10.878,13.418,2.337,103.977,172.11,135.076,391.487
1358.375,67.041,10.818,12.933,2.35,100.575,204.729,158.445,393.992
1358.5,68.893,10.648,12.873,2.351,98.562,224.503,172.291,396.04
1358.625,71.943,10.409,13.332,2.349,99.101,219.989,166.996,398.225
1358.75,76.592,10.148,14.915,2.342,103.386,183.236,136.149,400.902
1358.875,79.845,10.141,17.182,2.331,108.367,143.677,104.822,402.203
1359.0,85.679,10.596,24.301,2.297,117.122,77.813,55.083,403.949
1359.125,88.632,11.054,29.534,2.279,119.638,55.344,39.176,404.528
1359.25,92.408,11.655,35.244,2.27,120.593,38.509,27.823,405.2
1359.375,95.532,12.1,38.554,2.277,120.809,28.779,21.511,405.695
1359.5,97.145,12.245,39.3,2.293,121.147,25.597,19.597,405.944
1359.625,98.119,12.314,38.218,2.299,121.893,23.269,18.427,406.52
1359.75,97.612,12.328,36.748,2.278,121.9,22.94,18.389,406.795
1359.875,96.459,12.31,35.718,2.251,121.895,22.966,18.525,407.078
1360.0,93.125,12.042,34.92,2.224,122.729,23.223,18.627,407.786
1360.125,90.905,11.789,34.4,2.234,123.475,23.189,18.405,408.107
1360.25,88.114,11.645,34.418,2.259,124.392,22.852,17.847,408.236
1360.375,85.61,11.751,35.458,2.279,124.842,22.346,17.189,408.281
1360.5,84.263,11.99,37.028,2.283,124.326,21.894,16.674,408.381
1360.625,82.222,12.298,38.446,2.264,123.232,21.194,15.778,408.415
1360.75,81.18,12.342,37.767,2.246,123.648,21.012,15.39,408.331
1360.875,79.657,12.385,37.494,2.226,125.182,21.107,15.022,408.123
1361.0,78.644,12.474,38.919,2.228,126.03,21.339,14.864,407.955
1361.125,78.154,12.634,41.804,2.264,126.521,21.715,14.834,407.405
1361.25,78.198,12.824,44.23,2.332,127.563,22.317,14.895,406.615
1361.375,78.837,12.821,43.176,2.37,127.966,22.757,14.992,405.864
1361.5,79.875,12.688,41.226,2.388,127.272,23.223,15.107,405.122
1361.625,82.232,12.271,38.81,2.34,123.618,24.175,15.36,402.86
1361.75,83.495,12.093,38.059,2.287,121.646,24.829,15.555,401.271
1361.875,85.087,11.942,37.038,2.213,119.062,26.181,16.004,398.328
1362.0,85.938,11.854,36.886,2.175,117.212,27.359,16.416,395.948
1362.125,86.521,11.834,37.743,2.159,116.217,28.604,16.884,393.581
1362.25,87.102,11.985,38.85,2.142,116.782,30.106,17.486,390.7
1362.375,87.297,12.208,38.617,2.133,118.336,30.781,17.78,389.313
1362.5,86.965,12.478,36.753,2.137,120.136,31.296,18.001,387.767
1362.625,86.249,12.436,35.911,2.155,119.604,31.105,17.864,387.374
1362.75,84.84,12.338,35.138,2.178,118.19,30.334,17.346,386.985
1362.875,83.497,12.322,34.249,2.185,117.087,29.31,16.639,386.684
1363.0,82.887,12.369,33.549,2.172,116.528,28.497,16.043,386.48
1363.125,82.854,12.326,33.654,2.154,115.611,27.68,15.384,386.162
1363.25,83.345,12.185,35.208,2.143,114.773,26.915,14.686,385.546
1363.375,83.793,12.152,36.564,2.15,115.271,26.771,14.458,385.195
1363.5,84.331,12.258,36.306,2.176,117.397,27.173,14.436,384.85
1363.625,84.497,12.266,34.781,2.191,118.252,27.827,14.621,384.735
1363.75,84.816,12.116,33.139,2.215,119.326,29.353,15.076,384.866
1363.875,85.344,11.9,32.3,2.238,121.178,31.193,15.589,385.13
1364.0,85.876,11.729,32.317,2.251,122.996,32.402,15.833,385.416
1364.125,86.994,11.432,32.43,2.268,124.64,32.798,15.466,385.95
1364.25,87.721,11.313,32.525,2.279,125.512,31.833,14.827,386.242
1364.375,89.309,11.23,33.609,2.297,126.638,28.796,13.369,387.117
1364.5,90.893,11.218,35.101,2.306,126.396,25.907,12.103,387.812
1364.625,92.403,11.269,36.543,2.302,124.105,23.151,10.928,388.669
1364.75,94.317,11.485,37.681,2.285,117.403,19.417,9.287,389.543
1364.875,95.648,11.797,38.619,2.257,108.929,16.085,7.777,390.224
1365.0,95.893,12.036,40.125,2.219,101.82,14.261,6.912,390.278
1365.125,95.045,12.38,45.511,2.103,88.839,12.192,5.906,390.191
1365.25,94.336,12.635,48.507,2.017,83.66,11.562,5.605,389.989
1365.375,93.487,13.259,50.975,1.86,79.881,11.074,5.395,389.683
1365.5,93.093,13.76,51.684,1.748,79.541,10.88,5.326,389.629
1365.625,92.79,14.101,53.34,1.672,81.716,10.778,5.287,389.541
1365.75,92.386,14.354,58.412,1.614,85.235,10.609,5.193,389.34
1365.875,92.22,14.432,62.662,1.607,86.745,10.415,5.071,388.992
1366.0,92.671,14.64,62.814,1.615,86.621,9.842,4.744,388.404
1366.125,93.619,14.817,58.667,1.617,85.641,9.446,4.552,387.86
1366.25,95.033,14.996,55.263,1.615,84.589,9.057,4.384,387.341
1366.375,97.598,15.228,53.793,1.607,82.19,8.539,4.19,386.301
1366.5,99.27,15.42,54.298,1.604,79.909,8.234,4.089,385.396
1366.625,99.999,15.725,57.526,1.604,78.586,8.061,4.047,384.356
1366.75,100.245,16.139,64.688,1.605,78.898,7.951,4.043,382.909
1366.875,100.1,16.206,69.991,1.604,80.327,7.978,4.079,381.989
1367.0,99.983,15.802,75.191,1.604,83.957,8.151,4.197,379.786
1367.125,100.046,15.443,77.519,1.62,86.053,8.257,4.271,378.255
1367.25,99.916,15.091,80.748,1.66,87.18,8.334,4.343,375.347
1367.375,99.274,14.934,78.397,1.698,86.543,8.366,4.381,371.814
1367.5,98.234,15.004,70.538,1.709,85.263,8.404,4.386,368.827
1367.625,96.425,15.151,64.63,1.696,84.887,8.662,4.443,365.147
1367.75,94.028,15.173,63.447,1.67,85.614,9.4,4.667,360.691
1367.875,92.866,14.968,65.282,1.667,86.955,10.277,5.016,358.349
1368.0,91.548,14.493,62.217,1.709,92.371,12.595,6.193,354.837
1368.125,90.924,14.357,56.58,1.754,96.366,14.01,7.089,353.058
1368.25,89.344,14.387,49.262,1.823,100.059,15.431,8.16,350.614
1368.375,87.188,14.58,43.971,1.87,101.146,16.254,8.861,348.219
1368.5,85.118,14.878,42.681,1.851,99.556,16.454,8.989,346.564
1368.625,81.64,15.4,44.592,1.743,94.402,17.509,9.206,343.688
1368.75,80.252,15.279,45.142,1.687,91.408,19.097,9.77,342.242
1368.875,78.765,14.287,41.69,1.72,88.214,23.914,12.03,339.676
1369.0,77.855,13.396,38.041,1.83,86.75,28.863,14.756,337.747
1369.125,76.965,12.882,35.405,1.97,85.661,33.607,17.936,336.063
1369.25,75.755,12.672,32.96,2.125,84.412,38.491,22.097,334.104
1369.375,74.807,12.74,31.622,2.215,84.152,41.212,25.134,332.471
1369.5,74.644,12.947,31.765,2.218,85.138,41.546,26.021,331.538
1369.625,75.586,13.456,33.429,2.156,86.913,43.523,27.141,330.132
1369.75,76.443,13.687,33.812,2.113,86.536,47.397,28.918,329.436
1369.875,77.485,13.894,32.534,2.061,84.357,60.81,35.522,328.649
1370.0,77.824,13.98,30.935,2.037,82.984,76.094,43.27,328.132
1370.125,77.484,13.944,29.214,2.032,82.814,98.856,55.006,327.85
1370.25,76.555,13.68,27.351,2.036,83.613,134.579,73.48,327.679
1370.375,75.675,13.311,26.55,2.047,84.224,159.576,86.558,327.79
1370.5,73.477,12.511,24.078,2.112,83.693,206.038,112.741,328.091
1370.625,71.926,12.173,21.683,2.166,82.667,229.153,128.637,328.615
1370.75,70.348,11.974,19.433,2.21,81.723,246.37,143.767,329.056
1370.875,68.006,11.941,17.737,2.199,80.866,253.712,160.43,329.909
1371.0,66.597,12.018,17.694,2.137,80.63,248.34,166.887,330.549
1371.125,65.699,12.119,18.553,2.046,81.297,236.865,166.994,331.143
1371.25,65.031,12.2,19.414,1.947,83.282,224.548,165.177,331.657
1371.375,64.877,12.227,19.496,1.921,84.133,220.816,163.958,332.046
1371.5,64.863,12.392,19.704,1.934,81.638,217.809,161.743,333.561
1371.625,64.956,12.473,19.893,1.972,79.576,215.644,160.068,334.609
1371.75,65.129,12.311,19.572,2.046,80.004,208.267,156.1,336.571
1371.875,65.279,11.934,18.556,2.122,82.848,194.811,149.431,339.046
1372.0,65.355,11.572,17.392,2.173,85.648,176.125,139.496,341.294
1372.125,65.525,10.989,16.211,2.278,89.861,121.083,104.387,345.173
1372.25,65.724,10.666,16.344,2.353,92.345,87.089,79.469,347.413
1372.375,66.024,10.333,16.827,2.435,94.851,58.297,56.37,349.64
1372.5,66.811,9.894,17.883,2.558,98.724,29.506,30.272,353.66
1372.625,67.331,9.839,18.556,2.581,100.781,24.172,24.744,355.716
1372.75,67.995,9.91,19.859,2.564,104.09,21.725,22.088,358.686
1372.875,68.592,10.005,21.158,2.534,107.382,21.389,21.667,361.818
1373.0,68.903,10.044,21.549,2.521,109.177,22.44,22.739,364.21
1373.125,69.217,10.038,20.643,2.532,110.688,25.808,26.144,368.701
1373.25,69.244,9.997,20.01,2.547,110.623,28.005,28.276,371.226
1373.375,69.076,9.841,19.806,2.578,109.26,31.476,31.406,375.086
1373.5,68.86,9.661,19.944,2.61,107.681,33.998,33.539,377.663
1373.625,68.608,9.441,20.214,2.646,106.425,36.523,35.56,379.807
1373.75,68.275,9.212,20.627,2.681,105.901,40.019,38.326,382.225
1373.875,68.081,9.178,20.717,2.684,106.187,42.413,40.208,383.483
1374.0,67.875,9.218,20.408,2.676,106.463,44.998,42.26,384.674
1374.125,67.477,9.337,18.724,2.651,107.75,48.943,45.496,386.491
1374.25,67.244,9.384,17.77,2.636,110.158,49.649,46.069,387.475
1374.375,66.884,9.455,17.176,2.612,115.673,47.895,44.396,388.768
1374.5,66.648,9.513,17.143,2.595,118.58,45.769,42.359,389.477
1374.625,66.449,9.514,17.359,2.587,117.931,44.261,40.83,390.048
